; Sample Rate 8000
; Channels 2
         0.54075   -0.38320130901  -0.38320130901 
        0.540875  -0.084697597194 -0.084697597194 
           0.541    0.22382096993   0.22382096993 
        0.541125    0.50587516138   0.50587516138 
         0.54125     0.7281152606    0.7281152606 
        0.541375    0.86426426517   0.86426426517 
          0.5415    0.89822405064   0.89822405064 
        0.541625    0.82597918063   0.82597918063 
         0.54175    0.65607167734   0.65607167734 
        0.541875    0.40859151958   0.40859151958 
           0.542    0.11279992713   0.11279992713 
        0.542125   -0.19632899854  -0.19632899854 
         0.54225   -0.48224414233  -0.48224414233 
        0.542375    -0.7111394126   -0.7111394126 
          0.5425   -0.85595090315  -0.85595090315 
        0.542625   -0.89955595182  -0.89955595182 
         0.54275   -0.83679876383  -0.83679876383 
        0.542875   -0.67509996053  -0.67509996053 
           0.543   -0.43357839761  -0.43357839761 
        0.543125   -0.14079101942  -0.14079101942 
         0.54325    0.16864327528   0.16864327528 
        0.543375    0.45813719602   0.45813719602 
          0.5435    0.69346191268   0.69346191268 
        0.543625    0.84679267369   0.84679267369 
         0.54375    0.89999998827   0.89999998827 
        0.543875    0.84679262852   0.84679262852 
           0.544    0.69346202491   0.69346202491 
        0.544125    0.45813733619   0.45813733619 
         0.54425    0.16864306713   0.16864306713 
        0.544375   -0.14079097938  -0.14079097938 
          0.5445   -0.43357822113  -0.43357822113 
        0.544625   -0.67509979196  -0.67509979196 
         0.54475   -0.83679891285  -0.83679891285 
        0.544875    -0.8995558233   -0.8995558233 
           0.545   -0.85595092736  -0.85595092736 
        0.545125   -0.71113931853  -0.71113931853 
         0.54525   -0.48224403709  -0.48224403709 
        0.545375   -0.19632888678  -0.19632888678 
          0.5455    0.11279979907   0.11279979907 
        0.545625    0.40859152284   0.40859152284 
         0.54575    0.65607187292   0.65607187292 
        0.545875    0.82597909914   0.82597909914 
           0.546    0.89822404319   0.89822404319 
        0.546125    0.86426428612   0.86426428612 
         0.54625    0.72811528482   0.72811528482 
        0.546375    0.50587495277   0.50587495277 
          0.5465    0.22382099507   0.22382099507 
        0.546625  -0.084697499406 -0.084697499406 
         0.54675   -0.38320146501  -0.38320146501 
        0.546875    -0.6363961054   -0.6363961054 
           0.547   -0.81434427248  -0.81434427248 
        0.547125   -0.89600578928  -0.89600578928 
         0.54725   -0.87172488961  -0.87172488961 
        0.547375   -0.74437243585  -0.74437243585 
          0.5475   -0.52900677687  -0.52900677687 
        0.547625    -0.2510920628   -0.2510920628 
         0.54775   0.056511503644  0.056511503644 
        0.547875    0.35743316775   0.35743316775 
           0.548    0.61609231168   0.61609231168 
        0.548125    0.80190589745   0.80190589745 
         0.54825    0.89290324319   0.89290324319 
        0.548375    0.87832505722   0.87832505722 
          0.5485    0.75989510631   0.75989510631 
        0.548625     0.5516164545    0.5516164545 
         0.54875    0.27811534237   0.27811534237 
        0.548875  -0.028269797564 -0.028269797564 
           0.549   -0.33131203195  -0.33131203195 
        0.549125   -0.59518064372  -0.59518064372 
         0.54925    -0.7886759094   -0.7886759094 
        0.549375   -0.88891954347  -0.88891954347 
          0.5495   -0.88405842986  -0.88405842986 
        0.549625   -0.77466790704  -0.77466790704 
         0.54975   -0.57368166419  -0.57368166419 
        0.549875   -0.30486402381  -0.30486402381 
            0.55                0               0 
        0.550125    0.30486402381   0.30486402381 
         0.55025    0.57368166419   0.57368166419 
        0.550375    0.77466790704   0.77466790704 
          0.5505    0.88405842986   0.88405842986 
        0.550625    0.88891954347   0.88891954347 
         0.55075     0.7886759094    0.7886759094 
        0.550875    0.59518064372   0.59518064372 
           0.551    0.33131203195   0.33131203195 
        0.551125   0.028269797564  0.028269797564 
         0.55125   -0.27811534237  -0.27811534237 
        0.551375    -0.5516164545   -0.5516164545 
          0.5515   -0.75989510631  -0.75989510631 
        0.551625   -0.87832505722  -0.87832505722 
         0.55175   -0.89290324319  -0.89290324319 
        0.551875   -0.80190589745  -0.80190589745 
           0.552   -0.61609231168  -0.61609231168 
        0.552125   -0.35743316775  -0.35743316775 
         0.55225  -0.056511503644 -0.056511503644 
        0.552375     0.2510920628    0.2510920628 
          0.5525    0.52900677687   0.52900677687 
        0.552625    0.74437243585   0.74437243585 
         0.55275    0.87172488961   0.87172488961 
        0.552875    0.89600578928   0.89600578928 
           0.553    0.81434427248   0.81434427248 
        0.553125     0.6363961054    0.6363961054 
         0.55325    0.38320146501   0.38320146501 
        0.553375   0.084697499406  0.084697499406 
          0.5535   -0.22382099507  -0.22382099507 
        0.553625   -0.50587495277  -0.50587495277 
         0.55375   -0.72811528482  -0.72811528482 
        0.553875   -0.86426428612  -0.86426428612 
           0.554   -0.89822404319  -0.89822404319 
        0.554125   -0.82597909914  -0.82597909914 
         0.55425   -0.65607187292  -0.65607187292 
        0.554375   -0.40859152284  -0.40859152284 
          0.5545   -0.11279979907  -0.11279979907 
        0.554625    0.19632888678   0.19632888678 
         0.55475    0.48224403709   0.48224403709 
        0.554875    0.71113931853   0.71113931853 
           0.555    0.85595092736   0.85595092736 
        0.555125     0.8995558233    0.8995558233 
         0.55525    0.83679891285   0.83679891285 
        0.555375    0.67509979196   0.67509979196 
          0.5555    0.43357822113   0.43357822113 
        0.555625    0.14079097938   0.14079097938 
         0.55575   -0.16864306713  -0.16864306713 
        0.555875   -0.45813733619  -0.45813733619 
           0.556   -0.69346202491  -0.69346202491 
        0.556125   -0.84679262852  -0.84679262852 
         0.55625   -0.89999998827  -0.89999998827 
        0.556375   -0.84679267369  -0.84679267369 
          0.5565   -0.69346191268  -0.69346191268 
        0.556625   -0.45813719602  -0.45813719602 
         0.55675   -0.16864327528  -0.16864327528 
        0.556875    0.14079101942   0.14079101942 
           0.557    0.43357839761   0.43357839761 
        0.557125    0.67509996053   0.67509996053 
         0.55725    0.83679876383   0.83679876383 
        0.557375    0.89955595182   0.89955595182 
          0.5575    0.85595090315   0.85595090315 
        0.557625     0.7111394126    0.7111394126 
         0.55775    0.48224414233   0.48224414233 
        0.557875    0.19632899854   0.19632899854 
           0.558   -0.11279992713  -0.11279992713 
        0.558125   -0.40859151958  -0.40859151958 
         0.55825   -0.65607167734  -0.65607167734 
        0.558375   -0.82597918063  -0.82597918063 
          0.5585   -0.89822405064  -0.89822405064 
        0.558625   -0.86426426517  -0.86426426517 
         0.55875    -0.7281152606   -0.7281152606 
        0.558875   -0.50587516138  -0.50587516138 
           0.559   -0.22382096993  -0.22382096993 
        0.559125   0.084697597194  0.084697597194 
         0.55925    0.38320130901   0.38320130901 
        0.559375    0.63639605884   0.63639605884 
          0.5595    0.81434423197   0.81434423197 
        0.559625    0.89600580093   0.89600580093 
         0.55975     0.8717247583    0.8717247583 
        0.559875    0.74437261373   0.74437261373 
            0.56     0.5290065459    0.5290065459 
        0.560125    0.25109189143   0.25109189143 
         0.56025  -0.056511470582 -0.056511470582 
        0.560375   -0.35743299965  -0.35743299965 
          0.5605   -0.61609243508  -0.61609243508 
        0.560625   -0.80190595984  -0.80190595984 
         0.56075   -0.89290315099  -0.89290315099 
        0.560875   -0.87832513498  -0.87832513498 
           0.561   -0.75989507139  -0.75989507139 
        0.561125   -0.55161629943  -0.55161629943 
         0.56125    -0.2781152362   -0.2781152362 
        0.561375   0.028269580565  0.028269580565 
          0.5615    0.33131211624   0.33131211624 
        0.561625    0.59518079273   0.59518079273 
         0.56175    0.78867598576   0.78867598576 
        0.561875    0.88891945779   0.88891945779 
           0.562    0.88405856444   0.88405856444 
        0.562125    0.77466784045   0.77466784045 
         0.56225    0.57368149655   0.57368149655 
        0.562375    0.30486419564   0.30486419564 
          0.5625  4.7031790018e-08 4.7031790018e-08 
        0.562625   -0.30486417515  -0.30486417515 
         0.56275   -0.57368163159  -0.57368163159 
        0.562875   -0.77466774732  -0.77466774732 
           0.563   -0.88405856257  -0.88405856257 
        0.563125   -0.88891953416  -0.88891953416 
         0.56325   -0.78867595177  -0.78867595177 
        0.563375    -0.5951806684   -0.5951806684 
          0.5635   -0.33131220285  -0.33131220285 
        0.563625  -0.028269724455 -0.028269724455 
         0.56375    0.27811539965   0.27811539965 
        0.563875    0.55161624961   0.55161624961 
           0.564    0.75989512168   0.75989512168 
        0.564125    0.87832504045   0.87832504045 
         0.56425    0.89290323528   0.89290323528 
        0.564375    0.80190579826   0.80190579826 
          0.5645    0.61609251425   0.61609251425 
        0.564625    0.35743321571   0.35743321571 
         0.56475   0.056511346716  0.056511346716 
        0.564875    -0.2510919678   -0.2510919678 
           0.565   -0.52900664927  -0.52900664927 
        0.565125   -0.74437252665  -0.74437252665 
         0.56525   -0.87172491383  -0.87172491383 
        0.565375   -0.89600566775  -0.89600566775 
          0.5655   -0.81434441591  -0.81434441591 
        0.565625   -0.63639596803  -0.63639596803 
         0.56575   -0.38320127735  -0.38320127735 
        0.565875  -0.084697440267 -0.084697440267 
           0.566    0.22382078459   0.22382078459 
        0.566125    0.50587509153   0.50587509153 
         0.56625    0.72811539751   0.72811539751 
        0.566375     0.8642642484    0.8642642484 
          0.5665    0.89822405484   0.89822405484 
        0.566625    0.82597917132   0.82597917132 
         0.56675    0.65607175464   0.65607175464 
        0.566875    0.40859136032   0.40859136032 
           0.567    0.11279999977   0.11279999977 
        0.567125   -0.19632890308  -0.19632890308 
         0.56725   -0.48224419542  -0.48224419542 
        0.567375   -0.71113950945  -0.71113950945 
          0.5675   -0.85595079698  -0.85595079698 
        0.567625   -0.89955596067  -0.89955596067 
         0.56775   -0.83679887187  -0.83679887187 
        0.567875   -0.67509988043  -0.67509988043 
           0.568   -0.43357832311  -0.43357832311 
        0.568125   -0.14079110883  -0.14079110883 
         0.56825    0.16864317888   0.16864317888 
        0.568375     0.4581373469    0.4581373469 
          0.5685    0.69346182654   0.69346182654 
        0.568625    0.84679271746   0.84679271746 
         0.56875    0.89999999804   0.89999999804 
        0.568875    0.84679266391   0.84679266391 
           0.569    0.69346187357   0.69346187357 
        0.569125    0.45813738601   0.45813738601 
         0.56925    0.16864328273   0.16864328273 
        0.569375   -0.14079114003  -0.14079114003 
          0.5695   -0.43357824115  -0.43357824115 
        0.569625   -0.67509991117  -0.67509991117 
         0.56975   -0.83679868327  -0.83679868327 
        0.569875   -0.89955593646  -0.89955593646 
            0.57   -0.85595078673  -0.85595078673 
        0.570125    -0.7111396133   -0.7111396133 
         0.57025   -0.48224392906  -0.48224392906 
        0.570375   -0.19632881414  -0.19632881414 
          0.5705    0.11279991828   0.11279991828 
        0.570625    0.40859136032   0.40859136032 
         0.57075    0.65607180353   0.65607180353 
        0.570875    0.82597926026   0.82597926026 
           0.571    0.89822397241   0.89822397241 
        0.571125    0.86426433036   0.86426433036 
         0.57125    0.72811525036   0.72811525036 
        0.571375    0.50587498862   0.50587498862 
          0.5715    0.22382082883   0.22382082883 
        0.571625  -0.084697379265 -0.084697379265 
         0.57175   -0.38320137933  -0.38320137933 
        0.571875   -0.63639620645  -0.63639620645 
           0.572   -0.81434431579  -0.81434431579 
        0.572125   -0.89600570919  -0.89600570919 
         0.57225   -0.87172488775  -0.87172488775 
        0.572375   -0.74437252991  -0.74437252991 
          0.5725   -0.52900664043  -0.52900664043 
        0.572625   -0.25109205861  -0.25109205861 
         0.57275   0.056511408184  0.056511408184 
        0.572875    0.35743313422   0.35743313422 
           0.573    0.61609243834   0.61609243834 
        0.573125    0.80190579593   0.80190579593 
         0.57325    0.89290328231   0.89290328231 
        0.573375    0.87832508702   0.87832508702 
          0.5735    0.75989506487   0.75989506487 
        0.573625    0.55161634088   0.55161634088 
         0.57375    0.27811541175   0.27811541175 
        0.573875  -0.028269614559 -0.028269614559 
           0.574   -0.33131220378  -0.33131220378 
        0.574125   -0.59518061252  -0.59518061252 
         0.57425   -0.78867599834  -0.78867599834 
        0.574375   -0.88891942194  -0.88891942194 
          0.5745   -0.88405852066  -0.88405852066 
        0.574625    -0.7746677557   -0.7746677557 
         0.57475   -0.57368172472  -0.57368172472 
        0.574875   -0.30486427248  -0.30486427248 
           0.575  1.2014061213e-07 1.2014061213e-07 
        0.575125     0.3048641053    0.3048641053 
         0.57525    0.57368153101   0.57368153101 
        0.575375      0.774667833     0.774667833 
          0.5755    0.88405859191   0.88405859191 
        0.575625     0.8889194103    0.8889194103 
         0.57575    0.78867607377   0.78867607377 
        0.575875    0.59518059576   0.59518059576 
           0.576    0.33131201612   0.33131201612 
        0.576125    0.02826964017   0.02826964017 
         0.57625    -0.2781151887   -0.2781151887 
        0.576375   -0.55161638279  -0.55161638279 
          0.5765   -0.75989523577  -0.75989523577 
        0.576625   -0.87832501205  -0.87832501205 
         0.57675   -0.89290322317  -0.89290322317 
        0.576875   -0.80190590816  -0.80190590816 
           0.577   -0.61609237595  -0.61609237595 
        0.577125   -0.35743300989  -0.35743300989 
         0.57725  -0.056511553004 -0.056511553004 
        0.577375    0.25109197199   0.25109197199 
          0.5775    0.52900680248   0.52900680248 
        0.577625    0.74437252944   0.74437252944 
         0.57775    0.87172476761   0.87172476761 
        0.577875    0.89600581629   0.89600581629 
           0.578    0.81434436655   0.81434436655 
        0.578125    0.63639601879   0.63639601879 
         0.57825    0.38320138911   0.38320138911 
        0.578375   0.084697579965  0.084697579965 
          0.5785   -0.22382087074  -0.22382087074 
        0.578625   -0.50587512087  -0.50587512087 
         0.57875   -0.72811520007  -0.72811520007 
        0.578875   -0.86426432664  -0.86426432664 
           0.579   -0.89822403062  -0.89822403062 
        0.579125   -0.82597912662  -0.82597912662 
         0.57925   -0.65607171971  -0.65607171971 
        0.579375    -0.4085915843   -0.4085915843 
          0.5795   -0.11280004121  -0.11280004121 
        0.579625    0.19632904185   0.19632904185 
         0.57975    0.48224407015   0.48224407015 
        0.579875    0.71113947127   0.71113947127 
            0.58    0.85595059209   0.85595059209 
        0.580125    0.89955593599   0.89955593599 
         0.58025    0.83679874893   0.83679874893 
        0.580375    0.67510005319   0.67510005319 
          0.5805    0.43357814243   0.43357814243 
        0.580625    0.14079091465   0.14079091465 
         0.58075   -0.16864319472  -0.16864319472 
        0.580875   -0.45813716622  -0.45813716622 
           0.581   -0.69346194528  -0.69346194528 
        0.581125   -0.84679279337  -0.84679279337 
         0.58125    -0.8999999282   -0.8999999282 
        0.581375   -0.84679272166  -0.84679272166 
          0.5815   -0.69346190291  -0.69346190291 
        0.581625   -0.45813721977  -0.45813721977 
         0.58175   -0.16864311043  -0.16864311043 
        0.581875    0.14079091838   0.14079091838 
           0.582    0.43357829796   0.43357829796 
        0.582125    0.67510005599   0.67510005599 
         0.58225    0.83679882111   0.83679882111 
        0.582375    0.89955586009   0.89955586009 
          0.5825    0.85595092969   0.85595092969 
        0.582625    0.71113951365   0.71113951365 
         0.58275    0.48224401707   0.48224401707 
        0.582875    0.19632897386   0.19632897386 
           0.583   -0.11279984238  -0.11279984238 
        0.583125   -0.40859146137  -0.40859146137 
         0.58325   -0.65607182169  -0.65607182169 
        0.583375   -0.82597907819  -0.82597907819 
          0.5835   -0.89822411677  -0.89822411677 
        0.583625   -0.86426431919  -0.86426431919 
         0.58375   -0.72811521962  -0.72811521962 
        0.583875   -0.50587503333  -0.50587503333 
           0.584   -0.22382101417  -0.22382101417 
        0.584125   0.084697381128  0.084697381128 
         0.58425    0.38320146874   0.38320146874 
        0.584375    0.63639602019   0.63639602019 
          0.5845    0.81434434047   0.81434434047 
        0.584625     0.8960056603    0.8960056603 
         0.58475    0.87172484072   0.87172484072 
        0.584875    0.74437243911   0.74437243911 
           0.585    0.52900684392   0.52900684392 
        0.585125    0.25109178526   0.25109178526 
         0.58525  -0.056511586532 -0.056511586532 
        0.585375     -0.357433083    -0.357433083 
          0.5855   -0.61609232286  -0.61609232286 
        0.585625   -0.80190586951  -0.80190586951 
         0.58575   -0.89290330512  -0.89290330512 
        0.585875   -0.87832500879  -0.87832500879 
           0.586   -0.75989519618  -0.75989519618 
        0.586125   -0.55161626637  -0.55161626637 
         0.58625   -0.27811521664  -0.27811521664 
        0.586375    0.02826972818   0.02826972818 
          0.5865    0.33131198864   0.33131198864 
        0.586625    0.59518069681   0.59518069681 
         0.58675    0.78867611475   0.78867611475 
        0.586875     0.8889194536    0.8889194536 
           0.587    0.88405850623   0.88405850623 
        0.587125     0.7746678777    0.7746678777 
         0.58725    0.57368157525   0.57368157525 
        0.587375     0.3048640308    0.3048640308 
          0.5875  8.2887709141e-08 8.2887709141e-08 
        0.587625   -0.30486409552  -0.30486409552 
         0.58775   -0.57368164044  -0.57368164044 
        0.587875   -0.77466784278  -0.77466784278 
           0.588    -0.8840584564   -0.8840584564 
        0.588125   -0.88891957141  -0.88891957141 
         0.58825   -0.78867603838  -0.78867603838 
        0.588375   -0.59518059483  -0.59518059483 
          0.5885   -0.33131210739  -0.33131210739 
        0.588625  -0.028269790113 -0.028269790113 
         0.58875    0.27811524784   0.27811524784 
        0.588875    0.55161643587   0.55161643587 
           0.589    0.75989504857   0.75989504857 
        0.589125    0.87832513126   0.87832513126 
         0.58925    0.89290319895   0.89290319895 
        0.589375    0.80190582294   0.80190582294 
          0.5895     0.6160923345    0.6160923345 
        0.589625    0.35743322643   0.35743322643 
         0.58975   0.056511633098  0.056511633098 
        0.589875   -0.25109212007  -0.25109212007 
            0.59    -0.5290066665   -0.5290066665 
        0.590125   -0.74437247263  -0.74437247263 
         0.59025   -0.87172479229  -0.87172479229 
        0.590375   -0.89600579953  -0.89600579953 
          0.5905   -0.81434426783  -0.81434426783 
        0.590625   -0.63639619946  -0.63639619946 
         0.59075   -0.38320125034  -0.38320125034 
        0.590875  -0.084697375074 -0.084697375074 
           0.591    0.22382091219   0.22382091219 
        0.591125    0.50587494764   0.50587494764 
         0.59125      0.728115323     0.728115323 
        0.591375    0.86426438997   0.86426438997 
          0.5915    0.89822396869   0.89822396869 
        0.591625    0.82597918529   0.82597918529 
         0.59175    0.65607177839   0.65607177839 
        0.591875     0.4085913999    0.4085913999 
           0.592    0.11279983539   0.11279983539 
        0.592125   -0.19632882113  -0.19632882113 
         0.59225   -0.48224410415  -0.48224410415 
        0.592375   -0.71113957465  -0.71113957465 
          0.5925   -0.85595085146  -0.85595085146 
        0.592625   -0.89955585822  -0.89955585822 
         0.59275   -0.83679890726  -0.83679890726 
        0.592875   -0.67509997077  -0.67509997077 
           0.593   -0.43357820529  -0.43357820529 
        0.593125   -0.14079107111  -0.14079107111 
         0.59325    0.16864310717   0.16864310717 
        0.593375    0.45813727193   0.45813727193 
          0.5935      0.693461983     0.693461983 
        0.593625    0.84679260058   0.84679260058 
         0.59375    0.90000005253   0.90000005253 
        0.593875    0.84679269698   0.84679269698 
           0.594    0.69346184144   0.69346184144 
        0.594125    0.45813725749   0.45813725749 
         0.59425    0.16864330135   0.16864330135 
        0.594375   -0.14079088299  -0.14079088299 
          0.5945   -0.43357841484  -0.43357841484 
        0.594625   -0.67509988137  -0.67509988137 
         0.59475   -0.83679883741  -0.83679883741 
        0.594875   -0.89955579769  -0.89955579769 
           0.595   -0.85595085286  -0.85595085286 
        0.595125   -0.71113944706  -0.71113944706 
         0.59525   -0.48224423174  -0.48224423174 
        0.595375   -0.19632874941  -0.19632874941 
          0.5955    0.11280003702   0.11280003702 
        0.595625    0.40859141946   0.40859141946 
         0.59575    0.65607168525   0.65607168525 
        0.595875     0.8259791676    0.8259791676 
           0.596    0.89822411072   0.89822411072 
        0.596125     0.8642642335    0.8642642335 
         0.59625    0.72811535792   0.72811535792 
        0.596375    0.50587500026   0.50587500026 
          0.5965    0.22382081905   0.22382081905 
        0.596625  -0.084697528742 -0.084697528742 
         0.59675   -0.38320126059  -0.38320126059 
        0.596875    -0.6363961231   -0.6363961231 
           0.597   -0.81434442615  -0.81434442615 
        0.597125   -0.89600570267  -0.89600570267 
         0.59725    -0.8717248356   -0.8717248356 
        0.597375   -0.74437258299  -0.74437258299 
          0.5975    -0.5290067289   -0.5290067289 
        0.597625   -0.25109190075  -0.25109190075 
         0.59775    0.05651139142   0.05651139142 
        0.597875    0.35743305646   0.35743305646 
           0.598    0.61609243508   0.61609243508 
        0.598125    0.80190590117   0.80190590117 
         0.59825     0.8929031482    0.8929031482 
        0.598375    0.87832517689   0.87832517689 
          0.5985    0.75989516266   0.75989516266 
        0.598625    0.55161624774   0.55161624774 
         0.59875    0.27811531117   0.27811531117 
        0.598875  -0.028269581497 -0.028269581497 
           0.599   -0.33131201006  -0.33131201006 
        0.599125   -0.59518078296  -0.59518078296 
         0.59925   -0.78867591592  -0.78867591592 
        0.599375   -0.88891954115  -0.88891954115 
          0.5995   -0.88405846944  -0.88405846944 
        0.599625   -0.77466776781  -0.77466776781 
         0.59975   -0.57368154265  -0.57368154265 
        0.599875   -0.30486425245  -0.30486425245 
             0.6                0               0 
        0.600125    0.30486425245   0.30486425245 
         0.60025    0.57368154265   0.57368154265 
        0.600375    0.77466776781   0.77466776781 
          0.6005    0.88405846944   0.88405846944 
        0.600625    0.88891954115   0.88891954115 
         0.60075    0.78867591592   0.78867591592 
        0.600875    0.59518078296   0.59518078296 
           0.601    0.33131201006   0.33131201006 
        0.601125   0.028269581497  0.028269581497 
         0.60125   -0.27811531117  -0.27811531117 
        0.601375   -0.55161624774  -0.55161624774 
          0.6015   -0.75989516266  -0.75989516266 
        0.601625   -0.87832517689  -0.87832517689 
         0.60175    -0.8929031482   -0.8929031482 
        0.601875   -0.80190590117  -0.80190590117 
           0.602   -0.61609243508  -0.61609243508 
        0.602125   -0.35743305646  -0.35743305646 
         0.60225   -0.05651139142  -0.05651139142 
        0.602375    0.25109190075   0.25109190075 
          0.6025     0.5290067289    0.5290067289 
        0.602625    0.74437258299   0.74437258299 
         0.60275     0.8717248356    0.8717248356 
        0.602875    0.89600570267   0.89600570267 
           0.603    0.81434442615   0.81434442615 
        0.603125     0.6363961231    0.6363961231 
         0.60325    0.38320126059   0.38320126059 
        0.603375   0.084697528742  0.084697528742 
          0.6035   -0.22382081905  -0.22382081905 
        0.603625   -0.50587500026  -0.50587500026 
         0.60375   -0.72811535792  -0.72811535792 
        0.603875    -0.8642642335   -0.8642642335 
           0.604   -0.89822411072  -0.89822411072 
        0.604125    -0.8259791676   -0.8259791676 
         0.60425   -0.65607168525  -0.65607168525 
        0.604375   -0.40859141946  -0.40859141946 
          0.6045   -0.11280003702  -0.11280003702 
        0.604625    0.19632874941   0.19632874941 
         0.60475    0.48224423174   0.48224423174 
        0.604875    0.71113944706   0.71113944706 
           0.605    0.85595085286   0.85595085286 
        0.605125    0.89955579769   0.89955579769 
         0.60525    0.83679883741   0.83679883741 
        0.605375    0.67509988137   0.67509988137 
          0.6055    0.43357841484   0.43357841484 
        0.605625    0.14079088299   0.14079088299 
         0.60575   -0.16864330135  -0.16864330135 
        0.605875   -0.45813725749  -0.45813725749 
           0.606   -0.69346184144  -0.69346184144 
        0.606125   -0.84679269698  -0.84679269698 
         0.60625   -0.90000005253  -0.90000005253 
        0.606375   -0.84679260058  -0.84679260058 
          0.6065     -0.693461983    -0.693461983 
        0.606625   -0.45813727193  -0.45813727193 
         0.60675   -0.16864310717  -0.16864310717 
        0.606875    0.14079107111   0.14079107111 
           0.607    0.43357820529   0.43357820529 
        0.607125    0.67509997077   0.67509997077 
         0.60725    0.83679890726   0.83679890726 
        0.607375    0.89955585822   0.89955585822 
          0.6075    0.85595085146   0.85595085146 
        0.607625    0.71113957465   0.71113957465 
         0.60775    0.48224410415   0.48224410415 
        0.607875    0.19632882113   0.19632882113 
           0.608   -0.11279983539  -0.11279983539 
        0.608125    -0.4085913999   -0.4085913999 
         0.60825   -0.65607177839  -0.65607177839 
        0.608375   -0.82597918529  -0.82597918529 
          0.6085   -0.89822396869  -0.89822396869 
        0.608625   -0.86426438997  -0.86426438997 
         0.60875     -0.728115323    -0.728115323 
        0.608875   -0.50587494764  -0.50587494764 
           0.609   -0.22382091219  -0.22382091219 
        0.609125   0.084697375074  0.084697375074 
         0.60925    0.38320125034   0.38320125034 
        0.609375    0.63639619946   0.63639619946 
          0.6095    0.81434426783   0.81434426783 
        0.609625    0.89600579953   0.89600579953 
         0.60975    0.87172479229   0.87172479229 
        0.609875    0.74437247263   0.74437247263 
            0.61     0.5290066665    0.5290066665 
        0.610125    0.25109212007   0.25109212007 
         0.61025  -0.056511633098 -0.056511633098 
        0.610375   -0.35743322643  -0.35743322643 
          0.6105    -0.6160923345   -0.6160923345 
        0.610625   -0.80190582294  -0.80190582294 
         0.61075   -0.89290319895  -0.89290319895 
        0.610875   -0.87832513126  -0.87832513126 
           0.611   -0.75989504857  -0.75989504857 
        0.611125   -0.55161643587  -0.55161643587 
         0.61125   -0.27811524784  -0.27811524784 
        0.611375   0.028269790113  0.028269790113 
          0.6115    0.33131210739   0.33131210739 
        0.611625    0.59518059483   0.59518059483 
         0.61175    0.78867603838   0.78867603838 
        0.611875    0.88891957141   0.88891957141 
           0.612     0.8840584564    0.8840584564 
        0.612125    0.77466784278   0.77466784278 
         0.61225    0.57368164044   0.57368164044 
        0.612375    0.30486409552   0.30486409552 
          0.6125  -8.2887709141e-08 -8.2887709141e-08 
        0.612625    -0.3048640308   -0.3048640308 
         0.61275   -0.57368157525  -0.57368157525 
        0.612875    -0.7746678777   -0.7746678777 
           0.613   -0.88405850623  -0.88405850623 
        0.613125    -0.8889194536   -0.8889194536 
         0.61325   -0.78867611475  -0.78867611475 
        0.613375   -0.59518069681  -0.59518069681 
          0.6135   -0.33131198864  -0.33131198864 
        0.613625   -0.02826972818  -0.02826972818 
         0.61375    0.27811521664   0.27811521664 
        0.613875    0.55161626637   0.55161626637 
           0.614    0.75989519618   0.75989519618 
        0.614125    0.87832500879   0.87832500879 
         0.61425    0.89290330512   0.89290330512 
        0.614375    0.80190586951   0.80190586951 
          0.6145    0.61609232286   0.61609232286 
        0.614625      0.357433083     0.357433083 
         0.61475   0.056511586532  0.056511586532 
        0.614875   -0.25109178526  -0.25109178526 
           0.615   -0.52900684392  -0.52900684392 
        0.615125   -0.74437243911  -0.74437243911 
         0.61525   -0.87172484072  -0.87172484072 
        0.615375    -0.8960056603   -0.8960056603 
          0.6155   -0.81434434047  -0.81434434047 
        0.615625   -0.63639602019  -0.63639602019 
         0.61575   -0.38320146874  -0.38320146874 
        0.615875  -0.084697381128 -0.084697381128 
           0.616    0.22382101417   0.22382101417 
        0.616125    0.50587503333   0.50587503333 
         0.61625    0.72811521962   0.72811521962 
        0.616375    0.86426431919   0.86426431919 
          0.6165    0.89822411677   0.89822411677 
        0.616625    0.82597907819   0.82597907819 
         0.61675    0.65607182169   0.65607182169 
        0.616875    0.40859146137   0.40859146137 
           0.617    0.11279984238   0.11279984238 
        0.617125   -0.19632897386  -0.19632897386 
         0.61725   -0.48224401707  -0.48224401707 
        0.617375   -0.71113951365  -0.71113951365 
          0.6175   -0.85595092969  -0.85595092969 
        0.617625   -0.89955586009  -0.89955586009 
         0.61775   -0.83679882111  -0.83679882111 
        0.617875   -0.67510005599  -0.67510005599 
           0.618   -0.43357829796  -0.43357829796 
        0.618125   -0.14079091838  -0.14079091838 
         0.61825    0.16864311043   0.16864311043 
        0.618375    0.45813721977   0.45813721977 
          0.6185    0.69346190291   0.69346190291 
        0.618625    0.84679272166   0.84679272166 
         0.61875     0.8999999282    0.8999999282 
        0.618875    0.84679279337   0.84679279337 
           0.619    0.69346194528   0.69346194528 
        0.619125    0.45813716622   0.45813716622 
         0.61925    0.16864319472   0.16864319472 
        0.619375   -0.14079091465  -0.14079091465 
          0.6195   -0.43357814243  -0.43357814243 
        0.619625   -0.67510005319  -0.67510005319 
         0.61975   -0.83679874893  -0.83679874893 
        0.619875   -0.89955593599  -0.89955593599 
            0.62   -0.85595059209  -0.85595059209 
        0.620125   -0.71113947127  -0.71113947127 
         0.62025   -0.48224407015  -0.48224407015 
        0.620375   -0.19632904185  -0.19632904185 
          0.6205    0.11280004121   0.11280004121 
